"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000062543","3",96406813,96417728,10916,"+",4530,"ENSRNOG00000062543","Lin7c","60442",37.0708567487974,-0.276967264450287,7.7959563887016,-4.37105786023936,0.000631621362817191,0.0134900206579026,-0.290214741431858,"Intellectual Disability","lin-7 homolog C, crumbs cell polarity complex component [Source:RGD Symbol;Acc:621164]"
"ENSRNOG00000068694","X",130028910,130033581,4672,"-",562,"ENSRNOG00000068694",NA,"NULL",9.13364417702488,0.766504088610212,1.30437855913158,4.36625383927025,0.000637516893063619,0.0134933896079355,-0.459440669516962,"",NA
"ENSRNOG00000012874","1",127128934,127172918,43985,"+",6362,"ENSRNOG00000012874","Rgma","308739",10.7097975242606,0.473420004137734,5.03111260701004,4.36553297558461,0.00063840640636776,0.0134933896079355,-0.219072042976488,"Penetrating Eye Injuries; temporal lobe epilepsy; middle cerebral artery infarction; Sciatic Neuropathy; Spinal Cord Injuries; Multiple Sclerosis","repulsive guidance molecule BMP co-receptor a [Source:RGD Symbol;Acc:1311983]"
"ENSRNOG00000004377","6",39312748,39417097,104350,"-",3427,"ENSRNOG00000004377","Lpin1","313977",13.1112484905943,0.40226227137441,4.51892025360784,4.36528878152928,0.000638708019759402,0.0134933896079355,-0.183238779605227,"morbid obesity; Schizophrenia; Cachexia; Insulin Resistance; abnormal sciatic nerve morphology; increased cell proliferation; Lipodystrophy; Weight Loss; Acute Recurrent Myoglobinuria, Autosomal Recessive; Experimental Diabetes Mellitus; dysmyelination","lipin 1 [Source:RGD Symbol;Acc:1307646]"
"ENSRNOG00000026646","5",135974034,135979603,5570,"-",818,"ENSRNOG00000026646","Ndufs5","362588",36.522246099783,-0.393407451785581,5.60231648266009,-4.36520461011799,0.000638812016990484,0.0134933896079355,-0.241128590635204,"","NADH:ubiquinone oxidoreductase subunit S5 [Source:RGD Symbol;Acc:1311081]"
"ENSRNOG00000019322","3",9278086,9323531,45446,"-",9499,"ENSRNOG00000019322","Notch1","25496",11.5327913588851,0.384542296526416,6.20729197749651,4.36763446711277,0.00063581681212404,0.0134933896079355,-0.268346824861405,"Joubert syndrome; SHONE COMPLEX; amyotrophic lateral sclerosis; adult T-cell leukemia/lymphoma; Experimental Liver Neoplasms; T-cell acute lymphoblastic leukemia; Kleefstra Syndrome 1; Tetralogy of Fallot; Ehlers-Danlos syndrome hypermobility type; Calcinosis; squamous cell carcinoma; glioblastoma; Uterine Cervical Neoplasms; Oral Squamous Cell Carcinoma; Skin Neoplasms; autosomal dominant intellectual developmental disorder 8; lung non-small cell carcinoma; connective tissue disease; Neoplastic Cell Transformation; Adams-Oliver syndrome; pancreatic cancer; lymphoma; bicuspid aortic valve disease; developmental and epileptic encephalopathy 14; autosomal recessive limb-girdle muscular dystrophy type 2N; Adams-Oliver Syndrome 2; congenital heart disease; scoliosis; Colonic Neoplasms; Craniofacial Abnormalities; Peritoneal Diseases; ADAMS-OLIVER SYNDROME 5; Hemangioma; endometrial cancer; nervous system disease; keratoacanthoma; aortic valve disease; malignant astrocytoma; Hypoplastic Left Heart Syndrome; Immunodeficiency 103; Epilepsy; microphthalmia; pancreatic ductal carcinoma; Congenital Abnormalities; Carotid Artery Injuries; genetic disease; Chemical and Drug Induced Liver Injury; adenoid cystic carcinoma; heart valve disease; autosomal dominant nocturnal frontal lobe epilepsy 5; Breast Neoplasms; prion disease; Splenomegaly; Aortic Valve Disease 1; ARTERIAL DISSECTION; calcification of aortic valve; thoracic aortic aneurysm; esophagus squamous cell carcinoma; Esophageal Atresia; Cholangiocarcinoma; adenoiditis; Marfan Syndrome; Ehlers-Danlos syndrome classic type 1","notch receptor 1 [Source:RGD Symbol;Acc:3187]"
"ENSRNOG00000049882","9",113103718,113109773,6056,"-",2117,"ENSRNOG00000049882","Adcyap1","24166",18.2351005638105,-0.75762666882159,3.20768931337189,-4.36327034776282,0.000641206674859291,0.0135087082413294,-0.147936979239958,"Acute Necrotizing Pancreatitis; Psychomotor Agitation; Autistic Disorder; cardiomyopathy; esophagus squamous cell carcinoma; Spinal Cord Injuries; Parkinsonism; Hyperplasia; Experimental Diabetes Mellitus; Brain Injuries; hyperinsulinism; Reperfusion Injury; Miosis; Cystitis; visual epilepsy; Hyperemia; Facial Nerve Injuries; Neurodevelopmental Disorders; toxic encephalopathy; Overactive Urinary Bladder","adenylate cyclase activating polypeptide 1 [Source:RGD Symbol;Acc:2037]"
"ENSRNOG00000009935","14",97233270,97275498,42229,"+",6036,"ENSRNOG00000009935","Xpo1","85252",24.6679086503394,-0.270637154391271,7.27791988061163,-4.36274380728103,0.00064186013803834,0.0135087082413294,-0.298385110230322,"prostate adenocarcinoma; colorectal cancer; chronic lymphocytic leukemia; Colorectal Neoplasms; gastric adenocarcinoma; esophagus squamous cell carcinoma; lung non-small cell carcinoma; uterine cancer; stomach cancer; Amenorrhea; pancreatic cancer; Atrial Fibrillation; stomach carcinoma; lung carcinoma; Prostatic Neoplasms; hepatocellular carcinoma; Breast Neoplasms; lung adenocarcinoma; B-Cell Chronic Lymphocytic Leukemia; extrahepatic bile duct carcinoma; Schizophrenia; colorectal carcinoma; peroxisome biogenesis disorder 11A","exportin 1 [Source:RGD Symbol;Acc:620517]"
"ENSRNOG00000014161","8",107525898,107551696,25799,"-",8692,"ENSRNOG00000014161","Rbm15b","315988",5.77293190770978,-0.225827103539427,5.78018864950512,-4.36266114120034,0.000641962792890562,0.0135087082413294,-0.256919919305365,"","RNA binding motif protein 15B [Source:RGD Symbol;Acc:1305937]"
"ENSRNOG00000068298","14",19440941,19441965,1025,"-",153,"ENSRNOG00000068298",NA,"NULL",131.760503157073,-0.305731575852559,4.03192087760081,-4.36175535256464,0.000643088707531193,0.0135153787741273,-0.152615447412897,"",NA
"ENSRNOG00000011138","8",107068480,107070914,2435,"+",1070,"ENSRNOG00000011138","Rpl29","29283",65.2451833506467,-0.259861950527787,6.63287831402784,-4.35907675782519,0.000646430137661788,0.0135685361055944,-0.292119055509406,"","ribosomal protein L29 [Source:RGD Symbol;Acc:62069]"
"ENSRNOG00000048495","1",240672382,240706018,33637,"-",4465,"ENSRNOG00000048495","Rrp12","679127",5.45821745723156,0.343126752300288,4.60806191788901,4.35656827272796,0.000649575529254592,0.0136174503673598,-0.202903267077292,"","ribosomal RNA processing 12 homolog [Source:RGD Symbol;Acc:1591867]"
"ENSRNOG00000031995","2",39527425,39534237,6813,"+",4562,"ENSRNOG00000031995","Smim15","100359861",6.16300080495178,-0.330728119503416,5.13703946457198,-4.35532222983453,0.00065114378108366,0.0136332209202328,-0.233776205246953,"Neurodevelopmental Disorders","small integral membrane protein 15 [Source:RGD Symbol;Acc:2324600]"
"ENSRNOG00000001746","11",68817740,68851885,34146,"-",2522,"ENSRNOG00000001746","Ncbp2","689116",14.863172625023,-0.348463274637908,5.65855081677946,-4.35213558668393,0.000655172153028181,0.0136998177910886,-0.270150927224531,"chromosome 3q29 microdeletion syndrome; Autistic Disorder; Schizophrenia","nuclear cap binding protein subunit 2 [Source:RGD Symbol;Acc:1596188]"
"ENSRNOG00000028236","13",63990592,64199596,209005,"-",1819,"ENSRNOG00000028236","RGD1309104","289084",19.9265225873966,-0.264013393959135,5.5423902406151,-4.35151119854468,0.000655964462106231,0.0136998177910886,-0.266171744906026,"gastrointestinal stromal tumor; Experimental Liver Cirrhosis; parathyroid carcinoma","similar to RIKEN cDNA 1700025G04 gene [Source:RGD Symbol;Acc:1309104]"
"ENSRNOG00000047473","2",168478826,168682732,203907,"+",10044,"ENSRNOG00000047473","Dchs2","310550",2.99869194509428,0.658690325227824,4.84992328359459,4.3493027583699,0.000658774734816431,0.0137413336695542,-0.236560427695893,"prostate cancer","protocadherin-16-like [Source:RGD Symbol;Acc:6503563]"
"ENSRNOG00000026994","19",51508613,51537396,28784,"+",4331,"ENSRNOG00000026994","Afg3l1","361436",5.01116523279916,0.28265331674701,4.53722103502972,4.34665965267789,0.00066215438182389,0.0137946077450294,-0.216917762615091,"","AFG3(ATPase family gene 3)-like 1 (S. cerevisiae) [Source:RGD Symbol;Acc:1309722]"
"ENSRNOG00000059605","7",129953318,129957341,4024,"-",3616,"ENSRNOG00000059605","Ddn","25113",144.327708600996,-0.449295525094238,9.96109508987232,-4.3432540000776,0.000666535331423334,0.0138087237045592,-0.368868836636449,"","dendrin [Source:RGD Symbol;Acc:2497]"
"ENSRNOG00000011167","15",20489291,20523096,33806,"-",4221,"ENSRNOG00000011167","Wdhd1","305827",1.70213705040778,0.426953835459475,2.68471649680975,4.34288504212227,0.000667011733108146,0.0138087237045592,-0.203377253811732,"","WD repeat and HMG-box DNA binding protein 1 [Source:RGD Symbol;Acc:1310200]"
"ENSRNOG00000000718","11",2565484,2573031,7548,"+",4717,"ENSRNOG00000000718","Cggbp1","288353",15.1203302013399,-0.319296348801822,6.42189530509893,-4.34228225900568,0.000667790804003101,0.0138087237045592,-0.318226501353617,"","CGG triplet repeat binding protein 1 [Source:RGD Symbol;Acc:1308129]"
"ENSRNOG00000063978","10",62373080,62374209,1130,"-",1130,"ENSRNOG00000063978",NA,"NULL",40.8719878309509,-0.318395206667792,5.63906609517688,-4.34532288652827,0.000663870430631227,0.0138087237045592,-0.282922756261192,"",NA
"ENSRNOG00000020667","8",109691522,109706408,14887,"+",1890,"ENSRNOG00000020667","Shisa5","301013",14.0211425523472,-0.315864313555035,5.01274227072475,-4.3434498803704,0.000666282551064976,0.0138087237045592,-0.245712525913157,"Aicardi-Goutieres Syndrome 1","shisa family member 5 [Source:RGD Symbol;Acc:1359661]"
"ENSRNOG00000008000","3",78877114,78917392,40279,"+",3384,"ENSRNOG00000008000","Syt13","80977",43.4564763367074,-0.24845397011826,7.36029801261458,-4.3444278899799,0.000665021916974732,0.0138087237045592,-0.334515480872452,"Cocaine-Related Disorders; Intellectual Disability","synaptotagmin 13 [Source:RGD Symbol;Acc:621877]"
"ENSRNOG00000051816","4",159927139,159946029,18891,"-",2727,"ENSRNOG00000051816","Tigar","502894",8.99428383270815,-0.386071844913079,4.86090587617661,-4.34019164781213,0.000670500073224867,0.0138227172476413,-0.242887288495208,"Hyperphosphatemic Familial Tumoral Calcinosis 1; Nerve Degeneration","TP53 induced glycolysis regulatory phosphatase [Source:RGD Symbol;Acc:1560038]"
"ENSRNOG00000012186","2",61348030,61376049,28020,"+",2521,"ENSRNOG00000012186","Golph3","78961",31.5488649542957,-0.320769102703247,6.41132299403937,-4.33920948097846,0.000671776777895905,0.0138227172476413,-0.324060963365,"Neurodevelopmental Disorders; Developmental Disabilities","golgi phosphoprotein 3 [Source:RGD Symbol;Acc:621226]"
"ENSRNOG00000002040","14",12484729,12579134,94406,"-",4335,"ENSRNOG00000002040","Bmp2k","498333",12.984101595575,0.254093161060596,5.49375697549077,4.33953329457275,0.000671355581717791,0.0138227172476413,-0.29187268966936,"Kabuki Syndrome 1","BMP-2 inducible kinase [Source:RGD Symbol;Acc:1564828]"
"ENSRNOG00000004959","14",94296443,94340524,44082,"-",7904,"ENSRNOG00000004959","Actr2","289820",47.7354070251324,-0.19225440086092,8.96168461218018,-4.34051624869862,0.000670078676968276,0.0138227172476413,-0.363312571273421,"Puromycin Aminonucleoside Nephrosis; colorectal carcinoma; Brain Injuries","actin related protein 2 [Source:RGD Symbol;Acc:1310826]"
"ENSRNOG00000054391","1",111101329,111123634,22306,"-",1467,"ENSRNOG00000054391","Snrpn","81781",371.703714689169,-0.240299137290656,9.24173907186668,-4.3382260111849,0.000673057676706317,0.0138320389451527,-0.370954601749744,"Autism Spectrum Disorder; Neurodevelopmental Disorders; Angelman Syndrome; Prader-Willi Syndrome; Autistic Disorder; Schizophrenia; chromosome 15q11.2 deletion syndrome","SNRPN upstream reading frame [Source:RGD Symbol;Acc:69269]"
"ENSRNOG00000069797","4",11438116,11449855,11740,"+",7761,"ENSRNOG00000069797",NA,"NULL",0.368766069935776,0.627603860003977,0.697957588335599,4.33428403513689,0.000678217031526154,0.0138568549557502,-0.747412288048622,"",NA
"ENSRNOG00000038066","X",64925051,64951077,26027,"+",4911,"ENSRNOG00000038066","Fam155b",NA,5.74625381171224,-0.389439761124049,4.32560635983024,-4.33413569032712,0.000678411979519011,0.0138568549557502,-0.217056422198176,"","family with sequence similarity 155, member B [Source:RGD Symbol;Acc:1584125]"
"ENSRNOG00000019047","3",57966896,58084480,117585,"-",1701,"ENSRNOG00000019047","Ola1","296488",46.9581448187782,-0.305112549206411,6.7132407928758,-4.33651291965615,0.000675294845355682,0.0138568549557502,-0.336924527364873,"split hand-foot malformation 5; prostate cancer","Obg-like ATPase 1 [Source:RGD Symbol;Acc:1307982]"
"ENSRNOG00000003942","9",48126808,48139073,12266,"+",2360,"ENSRNOG00000003942","Asnsd1","299507",17.0908766957845,-0.282727563161845,5.53774502788851,-4.33524282931381,0.000676958413895526,0.0138568549557502,-0.296013622663006,"Neurodevelopmental Disorders","asparagine synthetase domain containing 1 [Source:RGD Symbol;Acc:1306332]"
"ENSRNOG00000004992","14",94415275,94448248,32974,"+",2086,"ENSRNOG00000004992","Rab1a","81754",70.2275148031223,-0.253661686755182,7.46226107103538,-4.33595679605214,0.0006760227408807,0.0138568549557502,-0.35196886594672,"dilated cardiomyopathy","RAB1A, member RAS oncogene family [Source:RGD Symbol;Acc:619736]"
"ENSRNOG00000026087","13",47395595,47437879,42285,"-",8924,"ENSRNOG00000026087","Igfn1","304823",0.233117571229032,1.42744526428871,0.893672749449497,4.33232943848075,0.000680790292208975,0.0138884544593743,-0.667416361113593,"gastrointestinal stromal tumor; parathyroid carcinoma","immunoglobulin-like and fibronectin type III domain containing 1 [Source:RGD Symbol;Acc:1565384]"
"ENSRNOG00000019283","1",155351165,155367632,16468,"-",4416,"ENSRNOG00000019283","P2ry2","29597",0.658198331992706,0.985835614579528,1.23730137424134,4.33080533710143,0.00068280375012639,0.0138928526021386,-0.51813231412909,"expanded mesangial matrix; increased circulating alkaline phosphatase level; Dehydration; increased lymphocyte cell number; increased circulating alanine transaminase level; abnormal renal glomerulus morphology; increased leukocyte cell number; abnormal portal triad morphology; abnormal exorbital lacrimal gland morphology; increased neutrophil cell number; Intellectual Disability; impotence","purinergic receptor P2Y2 [Source:RGD Symbol;Acc:62088]"
"ENSRNOG00000003121","10",60043002,60116978,73977,"+",3789,"ENSRNOG00000003121","Rtn4rl1","303311",24.4891906151068,-0.460505767133377,6.41281880592059,-4.3309749671344,0.000682579353566994,0.0138928526021386,-0.338630412376614,"","reticulon 4 receptor-like 1 [Source:RGD Symbol;Acc:727812]"
"ENSRNOG00000016338","5",25614033,25632489,18457,"-",1657,"ENSRNOG00000016338","Cibar1","297903",19.2493097227064,-0.365662691338352,5.2198570643618,-4.33027906979807,0.000683500409322356,0.0138928526021386,-0.285333810334475,"ciliopathy; Postaxial Polydactyly, Type A9; polydactyly; Postaxial Polydactyly, Type A1; syndactyly","CBY1 interacting BAR domain containing 1 [Source:RGD Symbol;Acc:1310681]"
"ENSRNOG00000021731","10",35899096,35907001,7906,"-",2542,"ENSRNOG00000021731","N4bp3","303112",2.57642404495736,-0.546514632089985,2.86166232253698,-4.32918325633726,0.000684953361052607,0.0139054687198869,-0.233847884937889,"Dyskeratosis Congenita","Nedd4 binding protein 3 [Source:RGD Symbol;Acc:1308356]"
"ENSRNOG00000037647","20",46153075,46187023,33949,"+",3210,"ENSRNOG00000037647","Ostm1","499474",25.3470171029686,-0.228752692896131,6.59541163331397,-4.32788288708406,0.00068668164907165,0.0139236371270499,-0.35124408457005,"autosomal recessive osteopetrosis 5; Osteopetrosis","osteoclastogenesis associated transmembrane protein 1 [Source:RGD Symbol;Acc:1564976]"
"ENSRNOG00000011984","17",8317933,8324839,6907,"+",386,"ENSRNOG00000011984","Cxcl14","306748",29.374687109402,-0.493407094018088,3.76265702862233,-4.32653931907345,0.000688472052789399,0.0139430194642488,-0.203717946005802,"Neurodevelopmental Disorders; Hereditary Neoplastic Syndromes; contact dermatitis; Lung Neoplasms; familial adenomatous polyposis 1; Liver Cirrhosis; asthma; substance-related disorder; Endometriosis; hepatocellular carcinoma","C-X-C motif chemokine ligand 14 [Source:RGD Symbol;Acc:1307406]"
"ENSRNOG00000069187","5",74648392,74662628,14237,"-",3288,"ENSRNOG00000069187","Inip","298032",4.30274977682657,-0.309908753963532,4.00033511889085,-4.32545654477028,0.000689918415305066,0.0139553957420303,-0.215716407509472,"","INTS3 and NABP interacting protein [Source:RGD Symbol;Acc:1307983]"
"ENSRNOG00000028910","3",105739174,105744697,5524,"-",1878,"ENSRNOG00000028910","Ccdc9b","311323",5.20234985122365,0.634175692121296,2.93976559013898,4.32353779499824,0.000692489131716722,0.0139714917996373,-0.218345601012325,"Bloom Syndrome; colorectal cancer","coiled-coil domain containing 9B [Source:RGD Symbol;Acc:1565536]"
"ENSRNOG00000033261","15",16607205,16630396,23192,"+",4252,"ENSRNOG00000033261","Fam107a","361018",66.446283244601,-0.357231271344857,8.52691682452352,-4.32299152787087,0.000693222809546286,0.0139714917996373,-0.391418271166906,"high grade glioma","family with sequence similarity 107, member A [Source:RGD Symbol;Acc:1306327]"
"ENSRNOG00000001139","12",39477568,39499628,22061,"+",2495,"ENSRNOG00000001139","Suds3","360819",28.03959495412,-0.218362173132679,6.22646968239704,-4.32359715091584,0.000692409460264731,0.0139714917996373,-0.348283683596667,"","SDS3 homolog, SIN3A corepressor complex component [Source:RGD Symbol;Acc:1305986]"
"ENSRNOG00000007869","10",56395874,56424677,28804,"+",2770,"ENSRNOG00000007869","Wscd1","287466",56.7148733025133,0.515042225203582,6.93973237049972,4.31621918536898,0.000702385099490417,0.0141063811985123,-0.382546930233094,"pre-malignant neoplasm; Liver Neoplasms","WSC domain containing 1 [Source:RGD Symbol;Acc:1308212]"
